Index,deltaT_us,distance_cm,timestamp_ms
774,2849.0,48.86,42023.0
775,2848.0,48.84,42078.0
776,2847.0,48.83,42132.0
777,2848.0,48.84,42186.0
778,2847.0,48.83,42241.0
779,2847.0,48.83,42295.0
780,2847.0,48.83,42349.0
781,2848.0,48.84,42403.0
782,2848.0,48.84,42458.0
783,2848.0,48.84,42512.0
784,2847.0,48.83,42566.0
785,2849.0,48.86,42620.0
786,2848.0,48.84,42675.0
787,2847.0,48.83,42729.0
788,2847.0,48.83,42783.0
789,2846.0,48.81,42838.0
790,2848.0,48.84,42892.0
791,2847.0,48.83,42946.0
792,2848.0,48.84,43000.0
793,2848.0,48.84,43055.0
794,2848.0,48.84,43109.0
795,2848.0,48.84,43163.0
796,2848.0,48.84,43217.0
797,2854.0,48.95,43272.0
798,2853.0,48.93,43326.0
799,2853.0,48.93,43380.0
800,2853.0,48.93,43435.0
801,2854.0,48.95,43489.0
802,2852.0,48.91,43544.0
803,2847.0,48.83,43598.0
804,2848.0,48.84,43653.0
805,2847.0,48.83,43707.0
806,2848.0,48.84,43761.0
807,2848.0,48.84,43815.0
808,2846.0,48.81,43870.0
809,2848.0,48.84,43924.0
810,2848.0,48.84,43978.0
811,2847.0,48.83,44033.0
812,2847.0,48.83,44087.0
813,2848.0,48.84,44141.0
814,2848.0,48.84,44195.0
815,2847.0,48.83,44250.0
816,2848.0,48.84,44304.0
817,2847.0,48.83,44358.0
818,2847.0,48.83,44412.0
819,2847.0,48.83,44467.0
820,2848.0,48.84,44521.0
821,2848.0,48.84,44575.0
822,2847.0,48.83,44630.0
823,2847.0,48.83,44684.0
824,2847.0,48.83,44738.0
825,2848.0,48.84,44792.0
826,2855.0,48.96,44847.0
827,2853.0,48.93,44901.0
828,2854.0,48.95,44955.0
829,2854.0,48.95,45009.0
830,2854.0,48.95,45064.0
831,2853.0,48.93,45119.0
832,2847.0,48.83,45173.0
833,2847.0,48.83,45228.0
834,2847.0,48.83,45282.0
835,2848.0,48.84,45336.0
836,2848.0,48.84,45390.0
837,2848.0,48.84,45445.0
838,2847.0,48.83,45499.0
839,2848.0,48.84,45553.0
840,2847.0,48.83,45607.0
841,2846.0,48.81,45662.0
842,2846.0,48.81,45716.0
843,2849.0,48.86,45770.0
844,2847.0,48.83,45825.0
845,2848.0,48.84,45879.0
846,2849.0,48.86,45933.0
847,2848.0,48.84,45987.0
848,2847.0,48.83,46042.0
849,2849.0,48.86,46096.0
850,2848.0,48.84,46150.0
851,2847.0,48.83,46204.0
852,2847.0,48.83,46259.0
853,2848.0,48.84,46313.0
854,2854.0,48.95,46367.0
855,2853.0,48.93,46422.0
856,2854.0,48.95,46476.0
857,2854.0,48.95,46530.0
858,2856.0,48.98,46584.0
859,2856.0,48.98,46640.0
860,2871.0,49.24,46694.0
861,2849.0,48.86,46748.0
862,2848.0,48.84,46802.0
863,2847.0,48.83,46857.0
864,2850.0,48.88,46911.0
865,2848.0,48.84,46965.0
866,2847.0,48.83,47020.0
867,2848.0,48.84,47074.0
868,2870.0,49.22,47128.0
869,2847.0,48.83,47182.0
870,2850.0,48.88,47237.0
871,2847.0,48.83,47291.0
872,2847.0,48.83,47345.0
873,2847.0,48.83,47399.0
874,2847.0,48.83,47454.0
